수집시각,체인,지점,우편번호,카테고리,행사기간,상품명,상품정보,행사가격,앱가격,할인율,기준가격,출처,검색우편번호,도시,가격적용단위,할인조건,원문근거,검토상태,정상가격,원본행
2026-09-13 21:08 Europe/Berlin,EDEKA,"EDEKA Prömpers, Niederrheinstraße 84-88, 40474 Düsseldorf",40474,식품,14.09.2026-19.09.2026,HAK Rotkohl,"mit Apfelstücken oder ohne, je 700 g Glas",1.29,,,"1,84 €/kg",https://www.edeka.de/maerkte/071065/,40474,Düsseldorf,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,58
2026-09-13 21:08 Europe/Berlin,EDEKA,"EDEKA Prömpers, Niederrheinstraße 84-88, 40474 Düsseldorf",40474,주류,14.09.2026-19.09.2026,Italien - Apulien / Sizilien - Doppio Passo,"je 0,75 l Flasche",4.99,,,"6,65 €/l",https://www.edeka.de/maerkte/071065/,40474,Düsseldorf,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,59
2026-09-13 21:08 Europe/Berlin,EDEKA,"EDEKA Prömpers, Niederrheinstraße 84-88, 40474 Düsseldorf",40474,식품,14.09.2026-19.09.2026,Langnese Magnum,"Multi-Eispackungen, versch. Sorten, je 600 ml / 580 ml Packung",2.99,2.79,,"4,98 €/l / 5,16 €/l",https://www.edeka.de/maerkte/071065/,40474,Düsseldorf,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,60
2026-09-13 21:08 Europe/Berlin,EDEKA,"EDEKA Prömpers, Niederrheinstraße 84-88, 40474 Düsseldorf",40474,식품,14.09.2026-19.09.2026,Milram Käse,"in Scheiben oder Reibekäse, versch. Sorten und Fettstufen, je 150 g / 125 g Packung / Beutel",1.29,,,"8,60 €/kg / 10,32 €/kg",https://www.edeka.de/maerkte/071065/,40474,Düsseldorf,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,61
2026-09-13 21:08 Europe/Berlin,EDEKA,"EDEKA Prömpers, Niederrheinstraße 84-88, 40474 Düsseldorf",40474,음료,14.09.2026-19.09.2026,"Mövenpick Der Himmlische, Idee Kaffee oder Eilles Gourmet Café","gemahlen oder ganze Bohnen, auch El Autentico oder Der Milde, je 500 g Packung",6.99,,,"13,98 €/kg",https://www.edeka.de/maerkte/071065/,40474,Düsseldorf,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,62
2026-09-13 21:08 Europe/Berlin,EDEKA,"EDEKA Prömpers, Niederrheinstraße 84-88, 40474 Düsseldorf",40474,주류,14.09.2026-19.09.2026,Paulaner Oktoberfestbier,"Kasten = 20 x 0,5 l zzgl. 3,10 € Pfand",15.99,,,"1,60 €/l",https://www.edeka.de/maerkte/071065/,40474,Düsseldorf,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,63
2026-09-13 21:08 Europe/Berlin,EDEKA,"EDEKA Prömpers, Niederrheinstraße 84-88, 40474 Düsseldorf",40474,식품,14.09.2026-19.09.2026,Portugal - Driscoll’s - Himbeeren,"Klasse I, 125 g Schale",1.99,,,"15,92 €/kg",https://www.edeka.de/maerkte/071065/,40474,Düsseldorf,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,64
2026-09-13 21:08 Europe/Berlin,EDEKA,"EDEKA Prömpers, Niederrheinstraße 84-88, 40474 Düsseldorf",40474,식품,14.09.2026-19.09.2026,Rasting - Frischer Fleischkäse,"nach bayrischer Art, zum Selberbacken, natur oder mit Röstzwiebeln verfeinert, je 1 kg",5.55,,,"5,55 €/kg",https://www.edeka.de/maerkte/071065/,40474,Düsseldorf,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,65
2026-09-13 21:08 Europe/Berlin,EDEKA,"EDEKA Prömpers, Niederrheinstraße 84-88, 40474 Düsseldorf",40474,식품,14.09.2026-19.09.2026,Rasting - Muschelfond,"einfach mit den Muscheln kurz aufkochen und genießen, 500 g Schlauch",1.99,,,"3,98 €/kg",https://www.edeka.de/maerkte/071065/,40474,Düsseldorf,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,66
2026-09-13 21:08 Europe/Berlin,EDEKA,"EDEKA Nüsken, Rossbachstraße 21-23, 44369 Dortmund (공식 전단 기준, 지점별 가격 미확인)",44369,식품,14.09.2026-19.09.2026,Dr. Oetker Ristorante Pizza oder Bistro Flammkuchen,"tiefgefroren, versch. Sorten, je 265 g - 410 g Packung",1.79,,,"ab 4,37 €/kg",https://www.edeka.de/maerkte/072249/angebote/,44369,Dortmund,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,67
2026-09-13 21:08 Europe/Berlin,EDEKA,"EDEKA Nüsken, Rossbachstraße 21-23, 44369 Dortmund (공식 전단 기준, 지점별 가격 미확인)",44369,식품,14.09.2026-19.09.2026,Ecuador - Bananen,1 kg,1.49,,,"1,49 €/kg",https://www.edeka.de/maerkte/072249/angebote/,44369,Dortmund,1 kg,,Ecuador - Bananen; 1 kg; 1.49 EUR; 14.09.2026–19.09.2026. 지점 공식 행사 페이지 확인.,verified,,68
2026-09-13 21:08 Europe/Berlin,EDEKA,"EDEKA Nüsken, Rossbachstraße 21-23, 44369 Dortmund (공식 전단 기준, 지점별 가격 미확인)",44369,식품,14.09.2026-19.09.2026,Frischer Schweinenackenbraten,"mit Knochen, der rustikale Braten, je 1 kg",5.99,,,"5,99 €/kg",https://www.edeka.de/maerkte/072249/angebote/,44369,Dortmund,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,69
2026-09-13 21:08 Europe/Berlin,EDEKA,"EDEKA Nüsken, Rossbachstraße 21-23, 44369 Dortmund (공식 전단 기준, 지점별 가격 미확인)",44369,식품,14.09.2026-19.09.2026,HAK Rotkohl,"mit Apfelstücken oder ohne, je 700 g Glas",1.29,,,"1,84 €/kg",https://www.edeka.de/maerkte/072249/angebote/,44369,Dortmund,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,70
2026-09-13 21:08 Europe/Berlin,EDEKA,"EDEKA Nüsken, Rossbachstraße 21-23, 44369 Dortmund (공식 전단 기준, 지점별 가격 미확인)",44369,주류,14.09.2026-19.09.2026,Italien - Apulien / Sizilien - Doppio Passo,"je 0,75 l Flasche",4.99,,,"6,65 €/l",https://www.edeka.de/maerkte/072249/angebote/,44369,Dortmund,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,71
2026-09-13 21:08 Europe/Berlin,EDEKA,"EDEKA Nüsken, Rossbachstraße 21-23, 44369 Dortmund (공식 전단 기준, 지점별 가격 미확인)",44369,식품,14.09.2026-19.09.2026,Langnese Magnum,"Multi-Eispackungen, versch. Sorten, je 600 ml / 580 ml Packung",2.99,2.79,,"4,98 €/l / 5,16 €/l",https://www.edeka.de/maerkte/072249/angebote/,44369,Dortmund,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,72
2026-09-13 21:08 Europe/Berlin,EDEKA,"EDEKA Nüsken, Rossbachstraße 21-23, 44369 Dortmund (공식 전단 기준, 지점별 가격 미확인)",44369,식품,14.09.2026-19.09.2026,Milram Käse,"in Scheiben oder Reibekäse, versch. Sorten und Fettstufen, je 150 g / 125 g Packung / Beutel",1.29,,,"8,60 €/kg / 10,32 €/kg",https://www.edeka.de/maerkte/072249/angebote/,44369,Dortmund,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,73
2026-09-13 21:08 Europe/Berlin,EDEKA,"EDEKA Nüsken, Rossbachstraße 21-23, 44369 Dortmund (공식 전단 기준, 지점별 가격 미확인)",44369,음료,14.09.2026-19.09.2026,"Mövenpick Der Himmlische, Idee Kaffee oder Eilles Gourmet Café","gemahlen oder ganze Bohnen, auch El Autentico oder Der Milde, je 500 g Packung",6.99,,,"13,98 €/kg",https://www.edeka.de/maerkte/072249/angebote/,44369,Dortmund,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,74
2026-09-13 21:08 Europe/Berlin,EDEKA,"EDEKA Nüsken, Rossbachstraße 21-23, 44369 Dortmund (공식 전단 기준, 지점별 가격 미확인)",44369,주류,14.09.2026-19.09.2026,Paulaner Oktoberfestbier,"Kasten = 20 x 0,5 l zzgl. 3,10 € Pfand",15.99,,,"1,60 €/l",https://www.edeka.de/maerkte/072249/angebote/,44369,Dortmund,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,75
2026-09-13 21:08 Europe/Berlin,EDEKA,"EDEKA Nüsken, Rossbachstraße 21-23, 44369 Dortmund (공식 전단 기준, 지점별 가격 미확인)",44369,식품,14.09.2026-19.09.2026,Portugal - Driscoll’s - Himbeeren,"Klasse I, 125 g Schale",1.99,,,"15,92 €/kg",https://www.edeka.de/maerkte/072249/angebote/,44369,Dortmund,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,76
2026-09-13 21:08 Europe/Berlin,EDEKA,"EDEKA Nüsken, Rossbachstraße 21-23, 44369 Dortmund (공식 전단 기준, 지점별 가격 미확인)",44369,식품,14.09.2026-19.09.2026,Rasting - Frischer Fleischkäse,"nach bayrischer Art, zum Selberbacken, natur oder mit Röstzwiebeln verfeinert, je 1 kg",5.55,,,"5,55 €/kg",https://www.edeka.de/maerkte/072249/angebote/,44369,Dortmund,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,77
2026-09-13 21:08 Europe/Berlin,EDEKA,"EDEKA Nüsken, Rossbachstraße 21-23, 44369 Dortmund (공식 전단 기준, 지점별 가격 미확인)",44369,식품,14.09.2026-19.09.2026,Rasting - Muschelfond,"einfach mit den Muscheln kurz aufkochen und genießen, 500 g Schlauch",1.99,,,"3,98 €/kg",https://www.edeka.de/maerkte/072249/angebote/,44369,Dortmund,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,78
2026-09-13 21:08 Europe/Berlin,EDEKA,"E center Vieler, Schillerstraße 20-40, 52064 Aachen (52062 근접 대표)",52064,식품,14.09.2026-19.09.2026,Dr. Oetker Ristorante Pizza oder Bistro Flammkuchen,"tiefgefroren, versch. Sorten, je 265 g - 410 g Packung",1.79,,,"ab 4,37 €/kg",https://www.edeka.de/maerkte/071409/,52062,Aachen,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,79
2026-09-13 21:08 Europe/Berlin,EDEKA,"E center Vieler, Schillerstraße 20-40, 52064 Aachen (52062 근접 대표)",52064,식품,14.09.2026-19.09.2026,Ecuador - Bananen,1 kg,1.49,,,"1,49 €/kg",https://www.edeka.de/maerkte/071409/,52062,Aachen,1 kg,,Ecuador - Bananen; 1 kg; 1.49 EUR; 14.09.2026–19.09.2026. 지점 공식 행사 페이지 확인.,verified,,80
2026-09-13 21:08 Europe/Berlin,EDEKA,"E center Vieler, Schillerstraße 20-40, 52064 Aachen (52062 근접 대표)",52064,식품,14.09.2026-19.09.2026,Frischer Schweinenackenbraten,"mit Knochen, der rustikale Braten, je 1 kg",5.99,,,"5,99 €/kg",https://www.edeka.de/maerkte/071409/,52062,Aachen,1 kg,없음,"E center Vieler 공식 상품 카드: Frischer Schweinenackenbraten; 뼈 포함 1 kg; 5.99 EUR; 2026-09-14부터 KW38 토요일까지.",verified,,81
2026-09-13 21:08 Europe/Berlin,EDEKA,"E center Vieler, Schillerstraße 20-40, 52064 Aachen (52062 근접 대표)",52064,식품,14.09.2026-19.09.2026,HAK Rotkohl,"mit Apfelstücken oder ohne, je 700 g Glas",1.29,,,"1,84 €/kg",https://www.edeka.de/maerkte/071409/,52062,Aachen,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,82
2026-09-13 21:08 Europe/Berlin,EDEKA,"E center Vieler, Schillerstraße 20-40, 52064 Aachen (52062 근접 대표)",52064,주류,14.09.2026-19.09.2026,Italien - Apulien / Sizilien - Doppio Passo,"je 0,75 l Flasche",4.99,,,"6,65 €/l",https://www.edeka.de/maerkte/071409/,52062,Aachen,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,83
2026-09-13 21:08 Europe/Berlin,EDEKA,"E center Vieler, Schillerstraße 20-40, 52064 Aachen (52062 근접 대표)",52064,식품,14.09.2026-19.09.2026,Langnese Magnum,"Multi-Eispackungen, versch. Sorten, je 600 ml / 580 ml Packung",2.99,2.79,,"4,98 €/l / 5,16 €/l",https://www.edeka.de/maerkte/071409/,52062,Aachen,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,84
2026-09-13 21:08 Europe/Berlin,EDEKA,"E center Vieler, Schillerstraße 20-40, 52064 Aachen (52062 근접 대표)",52064,식품,14.09.2026-19.09.2026,Milram Käse,"in Scheiben oder Reibekäse, versch. Sorten und Fettstufen, je 150 g / 125 g Packung / Beutel",1.29,,,"8,60 €/kg / 10,32 €/kg",https://www.edeka.de/maerkte/071409/,52062,Aachen,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,85
2026-09-13 21:08 Europe/Berlin,EDEKA,"E center Vieler, Schillerstraße 20-40, 52064 Aachen (52062 근접 대표)",52064,음료,14.09.2026-19.09.2026,"Mövenpick Der Himmlische, Idee Kaffee oder Eilles Gourmet Café","gemahlen oder ganze Bohnen, auch El Autentico oder Der Milde, je 500 g Packung",6.99,,,"13,98 €/kg",https://www.edeka.de/maerkte/071409/,52062,Aachen,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,86
2026-09-13 21:08 Europe/Berlin,EDEKA,"E center Vieler, Schillerstraße 20-40, 52064 Aachen (52062 근접 대표)",52064,주류,14.09.2026-19.09.2026,Paulaner Oktoberfestbier,"Kasten = 20 x 0,5 l zzgl. 3,10 € Pfand",15.99,,,"1,60 €/l",https://www.edeka.de/maerkte/071409/,52062,Aachen,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,87
2026-09-13 21:08 Europe/Berlin,EDEKA,"E center Vieler, Schillerstraße 20-40, 52064 Aachen (52062 근접 대표)",52064,식품,14.09.2026-19.09.2026,Portugal - Driscoll’s - Himbeeren,"Klasse I, 125 g Schale",1.99,,,"15,92 €/kg",https://www.edeka.de/maerkte/071409/,52062,Aachen,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,88
2026-09-13 21:08 Europe/Berlin,EDEKA,"E center Vieler, Schillerstraße 20-40, 52064 Aachen (52062 근접 대표)",52064,식품,14.09.2026-19.09.2026,Rasting - Frischer Fleischkäse,"nach bayrischer Art, zum Selberbacken, natur oder mit Röstzwiebeln verfeinert, je 1 kg",5.55,,,"5,55 €/kg",https://www.edeka.de/maerkte/071409/,52062,Aachen,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,89
2026-09-13 21:08 Europe/Berlin,EDEKA,"E center Vieler, Schillerstraße 20-40, 52064 Aachen (52062 근접 대표)",52064,식품,14.09.2026-19.09.2026,Rasting - Muschelfond,"einfach mit den Muscheln kurz aufkochen und genießen, 500 g Schlauch",1.99,,,"3,98 €/kg",https://www.edeka.de/maerkte/071409/,52062,Aachen,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,90
2026-09-13 21:08 Europe/Berlin,Lidl,"Lidl, Marler Str. 4, 40472 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)",40472,식품,14.09.2026-19.09.2026,Graf-Schafter Pfundsschnitten Roggenmischbrot,je 500 g,0.69,,-30 %,0.99,https://www.lidl.de/l/prospekte/aktionsprospekt-14-09-2026-19-09-2026-6e9cc6/view/flyer/page/1?_ab=1&lf=HHZ,40468,Düsseldorf,500 g,없음,"Lidl 공식 2026-09-14~19 Aktionsprospekt 1면: Graf-Schafter Roggenmischbrot; 500 g; 0.69 EUR.",verified,0.99,91
2026-09-13 21:08 Europe/Berlin,Lidl,"Lidl, Marler Str. 4, 40472 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)",40472,식품,14.09.2026-19.09.2026,Kania Tomatenketchup,je 500 ml,0.99,,-23 %,1.29,https://www.lidl.de/l/prospekte/aktionsprospekt-14-09-2026-19-09-2026-6e9cc6/view/flyer/page/1?_ab=1&lf=HHZ,40468,Düsseldorf,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,92
2026-09-13 21:08 Europe/Berlin,Lidl,"Lidl, Marler Str. 4, 40472 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)",40472,식품,14.09.2026-19.09.2026,Ocean Sea MSC Backfischstäbchen/Fischstäbchen,je 405/450 g,2.29,,-23 %,2.99,https://www.lidl.de/l/prospekte/aktionsprospekt-14-09-2026-19-09-2026-6e9cc6/view/flyer/page/1?_ab=1&lf=HHZ,40468,Düsseldorf,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,93
2026-09-13 21:08 Europe/Berlin,Lidl,"Lidl, Marler Str. 4, 40472 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)",40472,주류,14.09.2026-19.09.2026,Perlenbacher Gold Pils,"je 0,5 l Dose, zzgl. Pfand",0.45,,-18 %,0.55,https://www.lidl.de/l/prospekte/aktionsprospekt-14-09-2026-19-09-2026-6e9cc6/view/flyer/page/1?_ab=1&lf=HHZ,40468,Düsseldorf,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,94
2026-09-13 21:08 Europe/Berlin,Lidl,"Lidl, Marler Str. 4, 40472 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)",40472,식품,14.09.2026-19.09.2026,Sweet Corner Kaubo,je 350/400 g,1.59,,-30 %,2.29,https://www.lidl.de/l/prospekte/aktionsprospekt-14-09-2026-19-09-2026-6e9cc6/view/flyer/page/1?_ab=1&lf=HHZ,40468,Düsseldorf,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,95
2026-09-13 21:08 Europe/Berlin,Lidl,"Lidl, Pfarrer-Holl-Weg 21, 40489 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)",40489,식품,14.09.2026-19.09.2026,Graf-Schafter Pfundsschnitten Roggenmischbrot,je 500 g,0.69,,-30 %,0.99,https://www.lidl.de/l/prospekte/aktionsprospekt-14-09-2026-19-09-2026-6e9cc6/view/flyer/page/1?_ab=1&lf=HHZ,40474,Düsseldorf,500 g,없음,"Lidl 공식 2026-09-14~19 Aktionsprospekt 1면: Graf-Schafter Roggenmischbrot; 500 g; 0.69 EUR.",verified,0.99,96
2026-09-13 21:08 Europe/Berlin,Lidl,"Lidl, Pfarrer-Holl-Weg 21, 40489 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)",40489,식품,14.09.2026-19.09.2026,Kania Tomatenketchup,je 500 ml,0.99,,-23 %,1.29,https://www.lidl.de/l/prospekte/aktionsprospekt-14-09-2026-19-09-2026-6e9cc6/view/flyer/page/1?_ab=1&lf=HHZ,40474,Düsseldorf,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,97
2026-09-13 21:08 Europe/Berlin,Lidl,"Lidl, Pfarrer-Holl-Weg 21, 40489 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)",40489,식품,14.09.2026-19.09.2026,Ocean Sea MSC Backfischstäbchen/Fischstäbchen,je 405/450 g,2.29,,-23 %,2.99,https://www.lidl.de/l/prospekte/aktionsprospekt-14-09-2026-19-09-2026-6e9cc6/view/flyer/page/1?_ab=1&lf=HHZ,40474,Düsseldorf,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,98
2026-09-13 21:08 Europe/Berlin,Lidl,"Lidl, Pfarrer-Holl-Weg 21, 40489 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)",40489,주류,14.09.2026-19.09.2026,Perlenbacher Gold Pils,"je 0,5 l Dose, zzgl. Pfand",0.45,,-18 %,0.55,https://www.lidl.de/l/prospekte/aktionsprospekt-14-09-2026-19-09-2026-6e9cc6/view/flyer/page/1?_ab=1&lf=HHZ,40474,Düsseldorf,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,99
2026-09-13 21:08 Europe/Berlin,Lidl,"Lidl, Pfarrer-Holl-Weg 21, 40489 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)",40489,식품,14.09.2026-19.09.2026,Sweet Corner Kaubo,je 350/400 g,1.59,,-30 %,2.29,https://www.lidl.de/l/prospekte/aktionsprospekt-14-09-2026-19-09-2026-6e9cc6/view/flyer/page/1?_ab=1&lf=HHZ,40474,Düsseldorf,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,100
2026-09-13 21:08 Europe/Berlin,Lidl,"Lidl, Huckarder Allee 27, 44369 Dortmund (공식 전단 기준, 지점별 가격 미확인)",44369,식품,14.09.2026-19.09.2026,Graf-Schafter Pfundsschnitten Roggenmischbrot,je 500 g,0.69,,-30 %,0.99,https://www.lidl.de/l/prospekte/aktionsprospekt-14-09-2026-19-09-2026-6e9cc6/view/flyer/page/1?_ab=1&lf=HHZ,44369,Dortmund,500 g,없음,"Lidl 공식 2026-09-14~19 Aktionsprospekt 1면: Graf-Schafter Roggenmischbrot; 500 g; 0.69 EUR.",verified,0.99,101
2026-09-13 21:08 Europe/Berlin,Lidl,"Lidl, Huckarder Allee 27, 44369 Dortmund (공식 전단 기준, 지점별 가격 미확인)",44369,식품,14.09.2026-19.09.2026,Kania Tomatenketchup,je 500 ml,0.99,,-23 %,1.29,https://www.lidl.de/l/prospekte/aktionsprospekt-14-09-2026-19-09-2026-6e9cc6/view/flyer/page/1?_ab=1&lf=HHZ,44369,Dortmund,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,102
